CustomerID,year_month,total_amount,total_orders,InvoiceDate,cohort_month,year_month_period,cohort_month_period,month_period
14948.0,2011-09,277.4,2,2011-09-01,2011-05,2011-09,2011-05,5
14948.0,2011-11,303.1,2,2011-11-01,2011-05,2011-11,2011-05,7
14950.0,2011-11,371.2,1,2011-11-01,2011-11,2011-11,2011-11,1
14950.0,2011-12,9.95,1,2011-12-01,2011-11,2011-12,2011-11,2
14951.0,2011-09,311.69,1,2011-09-01,2011-09,2011-09,2011-09,1
14952.0,2010-12,474.76,2,2010-12-01,2010-12,2010-12,2010-12,1
14952.0,2011-02,1497.67,2,2011-02-01,2010-12,2011-02,2010-12,3
14952.0,2011-03,26.299999999999997,1,2011-03-01,2010-12,2011-03,2010-12,4
14952.0,2011-05,1350.78,4,2011-05-01,2010-12,2011-05,2010-12,6
14952.0,2011-07,26.299999999999997,1,2011-07-01,2010-12,2011-07,2010-12,8
14952.0,2011-09,1941.04,2,2011-09-01,2010-12,2011-09,2010-12,10
14952.0,2011-10,1406.34,3,2011-10-01,2010-12,2011-10,2010-12,11
14953.0,2011-11,289.82,1,2011-11-01,2011-11,2011-11,2011-11,1
14954.0,2011-11,336.17,1,2011-11-01,2011-11,2011-11,2011-11,1
14957.0,2011-03,58.49,1,2011-03-01,2011-03,2011-03,2011-03,1
14958.0,2011-04,210.64999999999998,1,2011-04-01,2011-04,2011-04,2011-04,1
14958.0,2011-06,181.63,1,2011-06-01,2011-04,2011-06,2011-04,3
14958.0,2011-07,107.39999999999999,1,2011-07-01,2011-04,2011-07,2011-04,4
14959.0,2011-02,178.66,1,2011-02-01,2011-02,2011-02,2011-02,1
14959.0,2011-05,243.72,1,2011-05-01,2011-02,2011-05,2011-02,4
14959.0,2011-08,114.94,1,2011-08-01,2011-02,2011-08,2011-02,7
14959.0,2011-10,168.54999999999998,2,2011-10-01,2011-02,2011-10,2011-02,9
14960.0,2011-06,88.3,1,2011-06-01,2011-06,2011-06,2011-06,1
14960.0,2011-12,132.97,1,2011-12-01,2011-06,2011-12,2011-06,7
14961.0,2010-12,965.7,2,2010-12-01,2010-12,2010-12,2010-12,1
14961.0,2011-01,16.65,1,2011-01-01,2010-12,2011-01,2010-12,2
14961.0,2011-02,920.33,1,2011-02-01,2010-12,2011-02,2010-12,3
14961.0,2011-04,1016.18,3,2011-04-01,2010-12,2011-04,2010-12,5
14961.0,2011-05,9.9,1,2011-05-01,2010-12,2011-05,2010-12,6
14961.0,2011-07,655.32,1,2011-07-01,2010-12,2011-07,2010-12,8
14961.0,2011-09,1920.95,2,2011-09-01,2010-12,2011-09,2010-12,10
14961.0,2011-11,1072.75,1,2011-11-01,2010-12,2011-11,2010-12,12
14962.0,2011-03,126.7,1,2011-03-01,2011-03,2011-03,2011-03,1
14963.0,2011-06,294.2,1,2011-06-01,2011-06,2011-06,2011-06,1
14963.0,2011-10,242.15,1,2011-10-01,2011-06,2011-10,2011-06,5
14963.0,2011-11,735.45,3,2011-11-01,2011-06,2011-11,2011-06,6
14964.0,2011-04,206.21,1,2011-04-01,2011-04,2011-04,2011-04,1
14965.0,2011-09,599.0,2,2011-09-01,2011-09,2011-09,2011-09,1
14966.0,2011-11,191.32,1,2011-11-01,2011-11,2011-11,2011-11,1
14967.0,2011-10,259.8,1,2011-10-01,2011-10,2011-10,2011-10,1
14968.0,2011-11,147.59,1,2011-11-01,2011-11,2011-11,2011-11,1
14970.0,2011-01,337.5,1,2011-01-01,2011-01,2011-01,2011-01,1
14970.0,2011-04,444.75,1,2011-04-01,2011-01,2011-04,2011-01,4
14970.0,2011-07,337.5,1,2011-07-01,2011-01,2011-07,2011-01,7
14970.0,2011-10,472.31,1,2011-10-01,2011-01,2011-10,2011-01,10
14971.0,2011-10,616.36,1,2011-10-01,2011-10,2011-10,2011-10,1
14971.0,2011-11,500.21,2,2011-11-01,2011-10,2011-11,2011-10,2
14972.0,2011-08,114.77,1,2011-08-01,2011-08,2011-08,2011-08,1
14973.0,2011-04,69.6,1,2011-04-01,2011-04,2011-04,2011-04,1
14973.0,2011-07,356.89,1,2011-07-01,2011-04,2011-07,2011-04,4
14973.0,2011-08,137.96,1,2011-08-01,2011-04,2011-08,2011-04,5
14974.0,2011-11,114.39,1,2011-11-01,2011-11,2011-11,2011-11,1
14975.0,2011-10,279.94,1,2011-10-01,2011-10,2011-10,2011-10,1
14976.0,2011-01,155.95,1,2011-01-01,2011-01,2011-01,2011-01,1
14976.0,2011-03,115.57000000000001,1,2011-03-01,2011-01,2011-03,2011-01,3
14976.0,2011-05,203.74,2,2011-05-01,2011-01,2011-05,2011-01,5
14976.0,2011-08,109.7,1,2011-08-01,2011-01,2011-08,2011-01,8
14976.0,2011-10,230.9,3,2011-10-01,2011-01,2011-10,2011-01,10
14978.0,2011-01,689.54,2,2011-01-01,2011-01,2011-01,2011-01,1
14978.0,2011-02,452.91,1,2011-02-01,2011-01,2011-02,2011-01,2
14978.0,2011-04,394.83000000000004,1,2011-04-01,2011-01,2011-04,2011-01,4
14978.0,2011-09,394.14,1,2011-09-01,2011-01,2011-09,2011-01,9
14981.0,2011-04,102.12,1,2011-04-01,2011-04,2011-04,2011-04,1
14984.0,2011-06,110.17999999999999,1,2011-06-01,2011-06,2011-06,2011-06,1
14984.0,2011-11,103.09,1,2011-11-01,2011-06,2011-11,2011-06,6
14985.0,2010-12,124.51,1,2010-12-01,2010-12,2010-12,2010-12,1
14985.0,2011-05,172.24,1,2011-05-01,2010-12,2011-05,2010-12,6
14987.0,2010-12,163.2,1,2010-12-01,2010-12,2010-12,2010-12,1
14987.0,2011-11,163.2,1,2011-11-01,2010-12,2011-11,2010-12,12
14988.0,2011-05,334.54,1,2011-05-01,2011-05,2011-05,2011-05,1
14995.0,2011-03,119.31,1,2011-03-01,2011-03,2011-03,2011-03,1
14995.0,2011-11,113.92,1,2011-11-01,2011-03,2011-11,2011-03,9
14997.0,2011-06,155.28,1,2011-06-01,2011-06,2011-06,2011-06,1
14997.0,2011-09,233.04,1,2011-09-01,2011-06,2011-09,2011-06,4
14997.0,2011-10,72.38,2,2011-10-01,2011-06,2011-10,2011-06,5
14998.0,2011-04,183.64,1,2011-04-01,2011-04,2011-04,2011-04,1
14998.0,2011-06,246.23,1,2011-06-01,2011-04,2011-06,2011-04,3
15000.0,2011-10,490.52,1,2011-10-01,2011-10,2011-10,2011-10,1
15002.0,2010-12,631.65,1,2010-12-01,2010-12,2010-12,2010-12,1
15002.0,2011-01,261.5,1,2011-01-01,2010-12,2011-01,2010-12,2
15002.0,2011-02,254.44,1,2011-02-01,2010-12,2011-02,2010-12,3
15002.0,2011-08,494.17,1,2011-08-01,2010-12,2011-08,2010-12,9
15004.0,2011-07,1246.32,1,2011-07-01,2011-07,2011-07,2011-07,1
15005.0,2010-12,470.41,2,2010-12-01,2010-12,2010-12,2010-12,1
15005.0,2011-01,182.95,2,2011-01-01,2010-12,2011-01,2010-12,2
15005.0,2011-02,203.58,1,2011-02-01,2010-12,2011-02,2010-12,3
15005.0,2011-03,480.81,3,2011-03-01,2010-12,2011-03,2010-12,4
15005.0,2011-04,616.04,4,2011-04-01,2010-12,2011-04,2010-12,5
15005.0,2011-05,791.71,4,2011-05-01,2010-12,2011-05,2010-12,6
15005.0,2011-06,856.85,4,2011-06-01,2010-12,2011-06,2010-12,7
15005.0,2011-07,416.04,3,2011-07-01,2010-12,2011-07,2010-12,8
15005.0,2011-08,429.49,2,2011-08-01,2010-12,2011-08,2010-12,9
15005.0,2011-09,621.71,3,2011-09-01,2010-12,2011-09,2010-12,10
15005.0,2011-10,511.39,3,2011-10-01,2010-12,2011-10,2010-12,11
15005.0,2011-11,871.67,4,2011-11-01,2010-12,2011-11,2010-12,12
15006.0,2011-10,502.09,1,2011-10-01,2011-10,2011-10,2011-10,1
15007.0,2011-07,156.91,1,2011-07-01,2011-07,2011-07,2011-07,1
15009.0,2011-11,1261.78,3,2011-11-01,2011-11,2011-11,2011-11,1
15010.0,2011-11,308.94,1,2011-11-01,2011-11,2011-11,2011-11,1
15012.0,2010-12,191.06,1,2010-12-01,2010-12,2010-12,2010-12,1
15012.0,2011-10,231.98,1,2011-10-01,2010-12,2011-10,2010-12,11
15014.0,2011-06,117.72999999999999,1,2011-06-01,2011-06,2011-06,2011-06,1
15014.0,2011-10,142.44,1,2011-10-01,2011-06,2011-10,2011-06,5
15016.0,2011-06,170.04,1,2011-06-01,2011-06,2011-06,2011-06,1
15017.0,2011-11,125.58,1,2011-11-01,2011-11,2011-11,2011-11,1
15018.0,2010-12,111.25,1,2010-12-01,2010-12,2010-12,2010-12,1
15018.0,2011-04,220.04000000000002,2,2011-04-01,2010-12,2011-04,2010-12,5
15018.0,2011-11,204.87,1,2011-11-01,2010-12,2011-11,2010-12,12
15019.0,2011-03,266.0,1,2011-03-01,2011-03,2011-03,2011-03,1
15021.0,2010-12,221.64000000000001,3,2010-12-01,2010-12,2010-12,2010-12,1
15021.0,2011-03,204.78,2,2011-03-01,2010-12,2011-03,2010-12,4
15021.0,2011-05,277.97,1,2011-05-01,2010-12,2011-05,2010-12,6
15021.0,2011-06,218.14000000000001,1,2011-06-01,2010-12,2011-06,2010-12,7
15021.0,2011-07,215.85,1,2011-07-01,2010-12,2011-07,2010-12,8
15021.0,2011-09,309.33,1,2011-09-01,2010-12,2011-09,2010-12,10
15021.0,2011-11,244.44,2,2011-11-01,2010-12,2011-11,2010-12,12
15021.0,2011-12,265.21,2,2011-12-01,2010-12,2011-12,2010-12,13
15022.0,2011-10,353.23,1,2011-10-01,2011-10,2011-10,2011-10,1
15022.0,2011-11,551.8100000000001,3,2011-11-01,2011-10,2011-11,2011-10,2
15023.0,2010-12,460.6,1,2010-12-01,2010-12,2010-12,2010-12,1
15023.0,2011-01,577.3,1,2011-01-01,2010-12,2011-01,2010-12,2
15023.0,2011-03,767.84,1,2011-03-01,2010-12,2011-03,2010-12,4
15023.0,2011-05,1051.99,1,2011-05-01,2010-12,2011-05,2010-12,6
15023.0,2011-06,817.83,1,2011-06-01,2010-12,2011-06,2010-12,7
15023.0,2011-07,553.48,3,2011-07-01,2010-12,2011-07,2010-12,8
15023.0,2011-08,495.68,1,2011-08-01,2010-12,2011-08,2010-12,9
15023.0,2011-10,1000.8000000000001,2,2011-10-01,2010-12,2011-10,2010-12,11
15023.0,2011-12,691.64,1,2011-12-01,2010-12,2011-12,2010-12,13
15024.0,2010-12,491.22,2,2010-12-01,2010-12,2010-12,2010-12,1
15024.0,2011-02,196.87,1,2011-02-01,2010-12,2011-02,2010-12,3
15024.0,2011-08,157.53,2,2011-08-01,2010-12,2011-08,2010-12,9
15024.0,2011-10,222.11,2,2011-10-01,2010-12,2011-10,2010-12,11
15024.0,2011-11,593.6,3,2011-11-01,2010-12,2011-11,2010-12,12
15025.0,2011-11,377.01,1,2011-11-01,2011-11,2011-11,2011-11,1
15026.0,2011-03,108.97999999999999,1,2011-03-01,2011-03,2011-03,2011-03,1
15026.0,2011-04,121.80000000000001,1,2011-04-01,2011-03,2011-04,2011-03,2
15026.0,2011-09,238.22,1,2011-09-01,2011-03,2011-09,2011-03,7
15027.0,2011-04,354.15,2,2011-04-01,2011-04,2011-04,2011-04,1
15027.0,2011-05,164.17,2,2011-05-01,2011-04,2011-05,2011-04,2
15027.0,2011-06,312.85,1,2011-06-01,2011-04,2011-06,2011-04,3
15027.0,2011-11,99.18,1,2011-11-01,2011-04,2011-11,2011-04,8
15028.0,2010-12,185.97,1,2010-12-01,2010-12,2010-12,2010-12,1
15028.0,2011-10,326.46,2,2011-10-01,2010-12,2011-10,2010-12,11
15028.0,2011-12,114.7,1,2011-12-01,2010-12,2011-12,2010-12,13
15030.0,2011-03,152.76,1,2011-03-01,2011-03,2011-03,2011-03,1
15030.0,2011-09,270.72,1,2011-09-01,2011-03,2011-09,2011-03,7
15031.0,2011-03,150.83,1,2011-03-01,2011-03,2011-03,2011-03,1
15031.0,2011-08,110.96000000000001,1,2011-08-01,2011-03,2011-08,2011-03,6
15031.0,2011-11,158.82,1,2011-11-01,2011-03,2011-11,2011-03,9
15031.0,2011-12,175.53,1,2011-12-01,2011-03,2011-12,2011-03,10
15032.0,2010-12,130.6,2,2010-12-01,2010-12,2010-12,2010-12,1
15032.0,2011-03,208.5,1,2011-03-01,2010-12,2011-03,2010-12,4
15033.0,2011-01,570.07,1,2011-01-01,2011-01,2011-01,2011-01,1
15033.0,2011-03,179.73,1,2011-03-01,2011-01,2011-03,2011-01,3
15033.0,2011-05,419.34,1,2011-05-01,2011-01,2011-05,2011-01,5
15033.0,2011-07,191.3,2,2011-07-01,2011-01,2011-07,2011-01,7
15033.0,2011-08,284.31,2,2011-08-01,2011-01,2011-08,2011-01,8
15033.0,2011-10,508.34,2,2011-10-01,2011-01,2011-10,2011-01,10
15033.0,2011-11,281.43,1,2011-11-01,2011-01,2011-11,2011-01,11
15033.0,2011-12,167.8,1,2011-12-01,2011-01,2011-12,2011-01,12
15034.0,2010-12,842.9,1,2010-12-01,2010-12,2010-12,2010-12,1
15034.0,2011-01,583.45,1,2011-01-01,2010-12,2011-01,2010-12,2
15034.0,2011-03,78.41,2,2011-03-01,2010-12,2011-03,2010-12,4
15034.0,2011-04,991.72,2,2011-04-01,2010-12,2011-04,2010-12,5
15034.0,2011-09,651.98,2,2011-09-01,2010-12,2011-09,2010-12,10
15034.0,2011-11,941.5,3,2011-11-01,2010-12,2011-11,2010-12,12
15035.0,2011-09,252.73000000000002,1,2011-09-01,2011-09,2011-09,2011-09,1
15036.0,2011-06,245.69,2,2011-06-01,2011-06,2011-06,2011-06,1
15036.0,2011-09,219.85999999999999,1,2011-09-01,2011-06,2011-09,2011-06,4
15038.0,2010-12,126.42999999999999,1,2010-12-01,2010-12,2010-12,2010-12,1
15038.0,2011-04,157.6,1,2011-04-01,2010-12,2011-04,2010-12,5
15038.0,2011-05,117.33,1,2011-05-01,2010-12,2011-05,2010-12,6
15038.0,2011-06,116.09,1,2011-06-01,2010-12,2011-06,2010-12,7
15038.0,2011-10,227.94,3,2011-10-01,2010-12,2011-10,2010-12,11
15039.0,2010-12,1245.76,2,2010-12-01,2010-12,2010-12,2010-12,1
15039.0,2011-01,2248.2,7,2011-01-01,2010-12,2011-01,2010-12,2
15039.0,2011-02,2126.66,5,2011-02-01,2010-12,2011-02,2010-12,3
15039.0,2011-03,2031.17,5,2011-03-01,2010-12,2011-03,2010-12,4
15039.0,2011-04,2041.3,4,2011-04-01,2010-12,2011-04,2010-12,5
15039.0,2011-05,2216.92,4,2011-05-01,2010-12,2011-05,2010-12,6
15039.0,2011-06,1937.46,8,2011-06-01,2010-12,2011-06,2010-12,7
15039.0,2011-07,851.65,3,2011-07-01,2010-12,2011-07,2010-12,8
15039.0,2011-08,1230.69,3,2011-08-01,2010-12,2011-08,2010-12,9
15039.0,2011-09,1154.33,3,2011-09-01,2010-12,2011-09,2010-12,10
15039.0,2011-10,316.22,3,2011-10-01,2010-12,2011-10,2010-12,11
15039.0,2011-11,812.18,5,2011-11-01,2010-12,2011-11,2010-12,12
15041.0,2011-06,180.35,1,2011-06-01,2011-06,2011-06,2011-06,1
15042.0,2011-05,135.93,1,2011-05-01,2011-05,2011-05,2011-05,1
15044.0,2010-12,2153.9,6,2010-12-01,2010-12,2010-12,2010-12,1
15044.0,2011-01,263.0,1,2011-01-01,2010-12,2011-01,2010-12,2
15044.0,2011-02,828.8000000000001,3,2011-02-01,2010-12,2011-02,2010-12,3
15044.0,2011-03,380.1,2,2011-03-01,2010-12,2011-03,2010-12,4
15044.0,2011-04,465.58000000000004,2,2011-04-01,2010-12,2011-04,2010-12,5
15044.0,2011-05,474.85,1,2011-05-01,2010-12,2011-05,2010-12,6
15044.0,2011-06,542.74,1,2011-06-01,2010-12,2011-06,2010-12,7
15044.0,2011-07,154.21,1,2011-07-01,2010-12,2011-07,2010-12,8
15044.0,2011-09,347.85,1,2011-09-01,2010-12,2011-09,2010-12,10
15044.0,2011-10,1293.08,3,2011-10-01,2010-12,2011-10,2010-12,11
15044.0,2011-11,866.97,1,2011-11-01,2010-12,2011-11,2010-12,12
15045.0,2011-03,213.70000000000002,1,2011-03-01,2011-03,2011-03,2011-03,1
15045.0,2011-04,102.0,1,2011-04-01,2011-03,2011-04,2011-03,2
15045.0,2011-07,346.76,1,2011-07-01,2011-03,2011-07,2011-03,5
15046.0,2011-01,770.1999999999999,2,2011-01-01,2011-01,2011-01,2011-01,1
15046.0,2011-02,458.84000000000003,3,2011-02-01,2011-01,2011-02,2011-01,2
15046.0,2011-04,328.55,1,2011-04-01,2011-01,2011-04,2011-01,4
15046.0,2011-05,759.87,2,2011-05-01,2011-01,2011-05,2011-01,5
15046.0,2011-06,153.51999999999998,1,2011-06-01,2011-01,2011-06,2011-01,6
15046.0,2011-08,531.0699999999999,1,2011-08-01,2011-01,2011-08,2011-01,8
15046.0,2011-09,121.19999999999999,1,2011-09-01,2011-01,2011-09,2011-01,9
15046.0,2011-10,460.34999999999997,2,2011-10-01,2011-01,2011-10,2011-01,10
15046.0,2011-11,746.09,2,2011-11-01,2011-01,2011-11,2011-01,11
15047.0,2011-03,343.62,1,2011-03-01,2011-03,2011-03,2011-03,1
15048.0,2010-12,98.7,1,2010-12-01,2010-12,2010-12,2010-12,1
15048.0,2011-05,157.75,1,2011-05-01,2010-12,2011-05,2010-12,6
15048.0,2011-08,71.56,2,2011-08-01,2010-12,2011-08,2010-12,9
15048.0,2011-10,59.52,1,2011-10-01,2010-12,2011-10,2010-12,11
15049.0,2011-03,121.17000000000002,1,2011-03-01,2011-03,2011-03,2011-03,1
15050.0,2011-09,1338.3,3,2011-09-01,2011-09,2011-09,2011-09,1
15050.0,2011-11,498.71,2,2011-11-01,2011-09,2011-11,2011-09,3
15051.0,2011-07,291.94,1,2011-07-01,2011-07,2011-07,2011-07,1
15051.0,2011-10,768.1899999999999,1,2011-10-01,2011-07,2011-10,2011-07,4
15051.0,2011-11,245.68,1,2011-11-01,2011-07,2011-11,2011-07,5
15052.0,2011-01,215.78,1,2011-01-01,2011-01,2011-01,2011-01,1
15053.0,2011-03,222.65,1,2011-03-01,2011-03,2011-03,2011-03,1
15053.0,2011-07,255.95,1,2011-07-01,2011-03,2011-07,2011-03,5
15053.0,2011-12,203.19,1,2011-12-01,2011-03,2011-12,2011-03,10
15054.0,2011-10,168.42,1,2011-10-01,2011-10,2011-10,2011-10,1
15054.0,2011-11,133.68,1,2011-11-01,2011-10,2011-11,2011-10,2
15057.0,2011-01,1131.0,1,2011-01-01,2011-01,2011-01,2011-01,1
15057.0,2011-03,89.4,1,2011-03-01,2011-01,2011-03,2011-01,3
15058.0,2011-01,299.32,2,2011-01-01,2011-01,2011-01,2011-01,1
15058.0,2011-02,178.75,1,2011-02-01,2011-01,2011-02,2011-01,2
15058.0,2011-04,262.69,2,2011-04-01,2011-01,2011-04,2011-01,4
15058.0,2011-06,270.55,1,2011-06-01,2011-01,2011-06,2011-01,6
15058.0,2011-08,234.35,1,2011-08-01,2011-01,2011-08,2011-01,8
15058.0,2011-09,197.55,1,2011-09-01,2011-01,2011-09,2011-01,9
15058.0,2011-10,200.83,1,2011-10-01,2011-01,2011-10,2011-01,10
15058.0,2011-11,480.95,2,2011-11-01,2011-01,2011-11,2011-01,11
15059.0,2011-01,185.73,2,2011-01-01,2011-01,2011-01,2011-01,1
15059.0,2011-02,191.13,2,2011-02-01,2011-01,2011-02,2011-01,2
15059.0,2011-05,199.11,1,2011-05-01,2011-01,2011-05,2011-01,5
15059.0,2011-06,168.86,2,2011-06-01,2011-01,2011-06,2011-01,6
15059.0,2011-08,275.67,2,2011-08-01,2011-01,2011-08,2011-01,8
15059.0,2011-10,329.12,2,2011-10-01,2011-01,2011-10,2011-01,10
15060.0,2011-11,286.48,3,2011-11-01,2011-11,2011-11,2011-11,1
15060.0,2011-12,16.61,1,2011-12-01,2011-11,2011-12,2011-11,2
15061.0,2010-12,4923.82,11,2010-12-01,2010-12,2010-12,2010-12,1
15061.0,2011-01,2116.0,7,2011-01-01,2010-12,2011-01,2010-12,2
15061.0,2011-02,43.22,2,2011-02-01,2010-12,2011-02,2010-12,3
15061.0,2011-03,2073.47,7,2011-03-01,2010-12,2011-03,2010-12,4
15061.0,2011-04,141.6,2,2011-04-01,2010-12,2011-04,2010-12,5
15061.0,2011-05,750.96,3,2011-05-01,2010-12,2011-05,2010-12,6
15061.0,2011-06,1029.42,4,2011-06-01,2010-12,2011-06,2010-12,7
15061.0,2011-07,1108.1,2,2011-07-01,2010-12,2011-07,2010-12,8
15061.0,2011-08,464.4,1,2011-08-01,2010-12,2011-08,2010-12,9
15061.0,2011-09,1428.6,5,2011-09-01,2010-12,2011-09,2010-12,10
15061.0,2011-10,195.0,2,2011-10-01,2010-12,2011-10,2010-12,11
15061.0,2011-11,1437.96,3,2011-11-01,2010-12,2011-11,2010-12,12
15061.0,2011-12,612.3,1,2011-12-01,2010-12,2011-12,2010-12,13
15062.0,2010-12,209.08,1,2010-12-01,2010-12,2010-12,2010-12,1
15062.0,2011-02,251.9,1,2011-02-01,2010-12,2011-02,2010-12,3
15062.0,2011-05,353.06,1,2011-05-01,2010-12,2011-05,2010-12,6
15062.0,2011-09,173.82,1,2011-09-01,2010-12,2011-09,2010-12,10
15063.0,2011-05,115.6,1,2011-05-01,2011-05,2011-05,2011-05,1
15065.0,2011-02,773.66,1,2011-02-01,2011-02,2011-02,2011-02,1
15065.0,2011-03,22.15,2,2011-03-01,2011-02,2011-03,2011-02,2
15065.0,2011-04,382.74,1,2011-04-01,2011-02,2011-04,2011-02,3
15065.0,2011-06,1452.35,1,2011-06-01,2011-02,2011-06,2011-02,5
15065.0,2011-11,299.38,1,2011-11-01,2011-02,2011-11,2011-02,10
15066.0,2011-10,893.59,1,2011-10-01,2011-10,2011-10,2011-10,1
15066.0,2011-11,133.0,1,2011-11-01,2011-10,2011-11,2011-10,2
15067.0,2011-03,848.05,1,2011-03-01,2011-03,2011-03,2011-03,1
15067.0,2011-09,896.71,2,2011-09-01,2011-03,2011-09,2011-03,7
15068.0,2011-03,239.95999999999998,1,2011-03-01,2011-03,2011-03,2011-03,1
15068.0,2011-10,313.4,1,2011-10-01,2011-03,2011-10,2011-03,8
15069.0,2011-06,1109.53,1,2011-06-01,2011-06,2011-06,2011-06,1
15070.0,2010-12,106.2,1,2010-12-01,2010-12,2010-12,2010-12,1
15071.0,2011-03,588.6700000000001,1,2011-03-01,2011-03,2011-03,2011-03,1
15071.0,2011-09,393.40000000000003,1,2011-09-01,2011-03,2011-09,2011-03,7
15073.0,2011-06,1292.94,3,2011-06-01,2011-06,2011-06,2011-06,1
15073.0,2011-11,181.45,1,2011-11-01,2011-06,2011-11,2011-06,6
15074.0,2011-08,748.87,1,2011-08-01,2011-08,2011-08,2011-08,1
15075.0,2011-09,722.63,1,2011-09-01,2011-09,2011-09,2011-09,1
15076.0,2011-06,880.85,1,2011-06-01,2011-06,2011-06,2011-06,1
15078.0,2010-12,829.4000000000001,5,2010-12-01,2010-12,2010-12,2010-12,1
15078.0,2011-01,379.7,1,2011-01-01,2010-12,2011-01,2010-12,2
15078.0,2011-02,1075.3400000000001,3,2011-02-01,2010-12,2011-02,2010-12,3
15078.0,2011-03,388.55,3,2011-03-01,2010-12,2011-03,2010-12,4
15078.0,2011-04,580.26,2,2011-04-01,2010-12,2011-04,2010-12,5
15078.0,2011-05,690.91,4,2011-05-01,2010-12,2011-05,2010-12,6
15078.0,2011-06,345.7,1,2011-06-01,2010-12,2011-06,2010-12,7
15078.0,2011-07,1138.8500000000001,5,2011-07-01,2010-12,2011-07,2010-12,8
15078.0,2011-08,1393.64,4,2011-08-01,2010-12,2011-08,2010-12,9
15078.0,2011-09,877.5600000000001,2,2011-09-01,2010-12,2011-09,2010-12,10
15078.0,2011-10,479.22,3,2011-10-01,2010-12,2011-10,2010-12,11
15078.0,2011-11,860.6600000000001,2,2011-11-01,2010-12,2011-11,2010-12,12
15078.0,2011-12,823.08,3,2011-12-01,2010-12,2011-12,2010-12,13
15079.0,2010-12,141.95,1,2010-12-01,2010-12,2010-12,2010-12,1
15079.0,2011-01,367.29,1,2011-01-01,2010-12,2011-01,2010-12,2
15079.0,2011-02,1.95,1,2011-02-01,2010-12,2011-02,2010-12,3
15079.0,2011-05,386.37,2,2011-05-01,2010-12,2011-05,2010-12,6
15081.0,2010-12,111.15,1,2010-12-01,2010-12,2010-12,2010-12,1
15081.0,2011-05,154.35,2,2011-05-01,2010-12,2011-05,2010-12,6
15081.0,2011-09,88.2,1,2011-09-01,2010-12,2011-09,2010-12,10
15081.0,2011-10,80.30000000000001,1,2011-10-01,2010-12,2011-10,2010-12,11
15081.0,2011-11,88.25,1,2011-11-01,2010-12,2011-11,2010-12,12
15083.0,2011-03,88.2,1,2011-03-01,2011-03,2011-03,2011-03,1
15087.0,2011-03,246.46,1,2011-03-01,2011-03,2011-03,2011-03,1
15088.0,2011-10,883.99,2,2011-10-01,2011-10,2011-10,2011-10,1
15088.0,2011-11,295.88,1,2011-11-01,2011-10,2011-11,2011-10,2
15089.0,2011-08,1677.23,2,2011-08-01,2011-08,2011-08,2011-08,1
15089.0,2011-09,359.05,1,2011-09-01,2011-08,2011-09,2011-08,2
15089.0,2011-10,146.65,1,2011-10-01,2011-08,2011-10,2011-08,3
15089.0,2011-11,237.91,2,2011-11-01,2011-08,2011-11,2011-08,4
15090.0,2011-02,381.32,1,2011-02-01,2011-02,2011-02,2011-02,1
15091.0,2011-10,484.46,2,2011-10-01,2011-10,2011-10,2011-10,1
15092.0,2011-03,323.16,1,2011-03-01,2011-03,2011-03,2011-03,1
15092.0,2011-05,134.65,1,2011-05-01,2011-03,2011-05,2011-03,3
15093.0,2010-12,252.32,2,2010-12-01,2010-12,2010-12,2010-12,1
15093.0,2011-01,643.38,1,2011-01-01,2010-12,2011-01,2010-12,2
15093.0,2011-02,759.08,1,2011-02-01,2010-12,2011-02,2010-12,3
15093.0,2011-03,3.78,1,2011-03-01,2010-12,2011-03,2010-12,4
15093.0,2011-05,534.14,2,2011-05-01,2010-12,2011-05,2010-12,6
15093.0,2011-08,588.66,1,2011-08-01,2010-12,2011-08,2010-12,9
15093.0,2011-11,347.2,1,2011-11-01,2010-12,2011-11,2010-12,12
15095.0,2011-05,770.5,1,2011-05-01,2011-05,2011-05,2011-05,1
15095.0,2011-06,5.9,1,2011-06-01,2011-05,2011-06,2011-05,2
15095.0,2011-07,267.32,1,2011-07-01,2011-05,2011-07,2011-05,3
15095.0,2011-08,332.78,2,2011-08-01,2011-05,2011-08,2011-05,4
15096.0,2011-10,219.39000000000001,1,2011-10-01,2011-10,2011-10,2011-10,1
15097.0,2011-12,248.08,1,2011-12-01,2011-12,2011-12,2011-12,1
15099.0,2011-09,410.48,1,2011-09-01,2011-09,2011-09,2011-09,1
15100.0,2010-12,208.04999999999995,2,2010-12-01,2010-12,2010-12,2010-12,1
15100.0,2011-01,32.849999999999994,1,2011-01-01,2010-12,2011-01,2010-12,2
15101.0,2010-12,102.28,1,2010-12-01,2010-12,2010-12,2010-12,1
15101.0,2011-01,7.5,1,2011-01-01,2010-12,2011-01,2010-12,2
15101.0,2011-12,215.25,1,2011-12-01,2010-12,2011-12,2010-12,13
15103.0,2011-09,291.68,1,2011-09-01,2011-09,2011-09,2011-09,1
15103.0,2011-11,411.68,1,2011-11-01,2011-09,2011-11,2011-09,3
15104.0,2011-03,374.64,1,2011-03-01,2011-03,2011-03,2011-03,1
15104.0,2011-05,652.8,1,2011-05-01,2011-03,2011-05,2011-03,3
15104.0,2011-06,24.9,1,2011-06-01,2011-03,2011-06,2011-03,4
15105.0,2011-07,370.26,1,2011-07-01,2011-07,2011-07,2011-07,1
